Frame,Raw_Intensity,Processed_Intensity
6625,138.02,0.5075
6626,148.86,0.4203
6627,150.22,0.4228
6628,11.92,0.3121
6629,53.21,0.2097
6630,19.13,0.0811
6631,38.82,0.1032
6632,12.1,0.1803
6633,35.63,0.2897
6634,136.04,0.2649
6635,136.69,0.2635
6636,12.16,0.4064
6637,10.61,0.4757
6638,189.19,0.5344
6639,210.5,0.7188
6640,199.75,0.7477
6641,210.31,0.5791
6642,41.58,0.5807
6643,8.08,0.547
6644,212.19,0.4042
6645,163.62,0.3686
6646,56.78,0.3822
6647,3.35,0.1965
6648,22.7,0.1584
6649,12.67,0.2389
6650,122.72,0.2377
6651,143.26,0.2768
6652,2.09,0.4387
6653,64.67,0.5106
6654,186.64,0.3818
6655,199.95,0.4357
6656,4.92,0.5919
6657,59.94,0.5784
6658,232.56,0.5493
6659,172.07,0.7204
6660,168.66,0.6708
6661,188.78,0.5064
6662,6.68,0.3883
6663,55.93,0.2686
6664,45.18,0.1017
6665,40.01,0.106
6666,9.52,0.197
6667,11.25,0.2864
6668,153.7,0.4132
6669,141.22,0.549
6670,176.29,0.6765
6671,155.45,0.5476
6672,148.22,0.4856
6673,15.22,0.4453
6674,74.53,0.3278
6675,133.05,0.2031
6676,29.17,0.2391
6677,14.27,0.3708
6678,53.89,0.4444
6679,216.04,0.6139
6680,212.12,0.7168
6681,211.28,0.684
6682,124.82,0.543
6683,18.61,0.3826
6684,64.61,0.2071
6685,39.72,0.0979
6686,22.72,0.0927
6687,7.54,0.058
6688,13.02,0.0434
6689,27.28,0.2168
6690,24.12,0.376
6691,208.95,0.4477
6692,178.59,0.4248
6693,90.12,0.5961
6694,2.6,0.5419
6695,208.24,0.3866
6696,150.71,0.3544
6697,11.71,0.4803
6698,55.48,0.4068
6699,137.93,0.3891
6700,129.28,0.5001
6701,131.71,0.455
6702,130.94,0.3811
6703,7.06,0.3923
6704,58.47,0.3965
6705,141.34,0.422
6706,136.25,0.5477
6707,158.26,0.5317
6708,142.13,0.4314
6709,41.35,0.3134
6710,33.52,0.17
6711,9.47,0.0775
6712,4.18,0.0769
6713,42.74,0.1724
6714,40.75,0.3119
6715,136.12,0.4415
6716,159.32,0.4142
6717,143.38,0.4191
6718,13.47,0.3023
6719,45.99,0.2806
6720,10.65,0.2709
6721,135.96,0.3844
6722,133.04,0.3629
6723,135.38,0.3987
6724,22.92,0.2807
6725,49.14,0.1756
6726,9.16,0.0692
6727,20.1,0.1068
6728,21.09,0.115
6729,63.28,0.1142
6730,57.88,0.1071
6731,8.3,0.099
6732,12.58,0.0593
6733,12.32,0.0135
6734,20.66,0.1299
6735,8.69,0.2547
6736,133.31,0.2541
6737,146.65,0.244
6738,11.68,0.4351
6739,9.82,0.487
6740,214.03,0.5323
6741,189.1,0.6338
6742,195.3,0.6339
6743,120.74,0.4624
6744,9.94,0.2978
6745,29.76,0.1532
6746,12.21,0.0548
6747,39.92,0.0714
6748,15.03,0.186
6749,27.78,0.3781
6750,152.86,0.5318
6751,218.65,0.7177
6752,205.1,0.7383
6753,214.76,0.6185
6754,49.9,0.5848
6755,24.1,0.5379
6756,182.46,0.3666
6757,154.7,0.3336
6758,30.69,0.4391
6759,14.53,0.4082
6760,137.39,0.3871
6761,149.26,0.4823
6762,132.05,0.5213
6763,133.04,0.4028
6764,56.39,0.4658
6765,10.05,0.5459
6766,216.92,0.5968
6767,218.1,0.763
6768,187.82,0.9684
6769,234.92,0.9547
6770,230.77,0.9108
6771,202.16,0.8788
6772,170.91,0.8371
6773,153.49,0.6652
6774,190.1,0.4824
6775,46.06,0.4506
6776,5.75,0.3821
6777,136.75,0.2483
6778,79.89,0.2196
6779,46.34,0.4138
6780,15.26,0.46
6781,214.39,0.554
6782,186.32,0.6488
6783,180.94,0.7015
6784,148.18,0.5061
6785,71.86,0.5397
6786,4.51,0.57
6787,222.42,0.6095
6788,213.43,0.5837
6789,190.66,0.5819
6790,44.13,0.4311
6791,2.56,0.4096
6792,60.44,0.3509
6793,190.36,0.3203
6794,127.56,0.5457
6795,11.2,0.6825
6796,244.77,0.6566
6797,207.4,0.5994
6798,162.59,0.6095
6799,66.03,0.5504
6800,22.08,0.5429
6801,181.3,0.5977
6802,199.28,0.694
6803,221.48,0.7216
6804,169.52,0.5632
6805,51.76,0.5062
6806,11.11,0.4325
6807,137.97,0.415
6808,142.34,0.4926
6809,150.7,0.5178
6810,135.15,0.398
6811,38.17,0.4766
6812,9.25,0.5606
6813,226.79,0.4828
6814,241.0,0.4532
6815,51.5,0.6362
6816,6.4,0.6159
6817,205.91,0.5708
6818,204.91,0.556
6819,192.55,0.621
6820,35.58,0.5526
6821,76.32,0.4863
6822,132.42,0.4598
6823,133.69,0.6307
6824,164.01,0.6959
6825,219.24,0.7284
6826,146.36,0.6607
6827,167.38,0.7259
6828,60.88,0.697
6829,234.07,0.6167
6830,188.19,0.4746
6831,60.13,0.5578
6832,14.71,0.4566
6833,150.22,0.3001
6834,125.34,0.2568
6835,20.06,0.362
6836,13.55,0.4049
6837,127.74,0.3485
6838,196.4,0.3347
6839,64.67,0.4423
6840,5.32,0.4565
6841,129.13,0.4488
6842,142.99,0.5164
6843,188.06,0.6459
6844,137.38,0.5337
6845,144.41,0.5001
6846,8.59,0.4462
6847,106.92,0.4445
6848,130.12,0.4616
6849,135.51,0.5811
6850,162.88,0.6235
6851,136.97,0.6506
6852,152.44,0.57
6853,159.26,0.4277
6854,48.88,0.3233
6855,10.01,0.1906
6856,24.83,0.1789
6857,9.77,0.3124
6858,146.75,0.3349
6859,192.26,0.3197
6860,34.18,0.4551
6861,8.55,0.4413
6862,155.28,0.3887
6863,131.84,0.483
6864,135.74,0.4815
6865,135.52,0.349
6866,6.95,0.362
6867,12.96,0.3732
6868,145.8,0.3865
6869,147.78,0.4216
6870,149.77,0.4209
6871,44.7,0.3385
6872,12.18,0.3595
6873,57.31,0.3528
6874,170.28,0.3631
6875,142.6,0.3563
6876,55.79,0.4379
6877,4.89,0.4737
6878,144.94,0.3482
6879,208.79,0.3104
6880,7.76,0.4155
6881,15.15,0.4856
6882,117.78,0.4963
6883,220.25,0.6799
6884,220.31,0.6702
6885,205.01,0.5989
6886,4.79,0.4324
6887,41.12,0.2848
6888,41.32,0.1056
6889,61.79,0.1127
6890,12.48,0.1981
6891,12.34,0.2922
6892,132.9,0.3534
6893,142.48,0.4652
6894,127.5,0.5833
6895,132.6,0.5112
6896,139.26,0.5482
6897,55.41,0.6446
6898,182.3,0.6508
6899,231.06,0.5395
6900,139.22,0.5033
6901,19.7,0.5132
6902,16.45,0.4258
6903,192.96,0.4148
6904,137.12,0.5154
6905,127.49,0.5125
6906,127.79,0.3592
6907,13.3,0.2508
6908,28.27,0.187
6909,20.64,0.0704
6910,58.98,0.0917
6911,2.41,0.0686
6912,36.2,0.1037
6913,3.44,0.1043
6914,58.35,0.2464
6915,59.64,0.2498
6916,155.06,0.2851
6917,39.92,0.3593
6918,41.4,0.4961
6919,138.06,0.3848
6920,206.6,0.368
6921,35.47,0.5202
6922,21.86,0.5821
6923,204.9,0.5169
6924,204.61,0.6492
6925,136.5,0.754
6926,177.69,0.7398
6927,134.45,0.5707
6928,189.6,0.4593
6929,22.92,0.4854
6930,16.8,0.5384
6931,205.8,0.4596
6932,191.4,0.5071
6933,104.86,0.503
6934,73.97,0.3611
6935,12.45,0.1956
6936,53.28,0.1467
6937,13.56,0.0883
6938,52.38,0.2033
6939,11.2,0.2411
6940,136.0,0.2643
6941,93.96,0.3582
6942,38.47,0.5287
6943,153.22,0.5249
6944,194.46,0.5742
6945,131.84,0.7514
6946,146.96,0.661
6947,228.86,0.624
6948,56.05,0.6385
6949,154.74,0.6401
6950,147.44,0.4389
6951,148.62,0.4284
6952,12.71,0.3062
6953,44.74,0.2164
6954,23.54,0.2055
6955,50.95,0.3353
6956,136.88,0.3029
6957,152.17,0.3438
6958,9.88,0.5034
6959,67.54,0.3802
6960,222.46,0.2973
6961,4.46,0.2912
6962,63.11,0.4137
6963,3.32,0.3336
6964,199.13,0.5058
6965,136.39,0.5409
6966,189.54,0.5787
6967,100.75,0.3959
6968,43.99,0.4758
6969,2.68,0.4579
6970,222.28,0.5421
6971,170.24,0.6307
6972,191.27,0.7766
6973,139.22,0.7515
6974,159.36,0.7528
6975,195.39,0.7013
6976,171.64,0.5853
6977,135.84,0.4844
6978,14.6,0.4321
6979,51.02,0.3924
6980,139.19,0.2782
6981,128.99,0.3177
6982,13.13,0.3251
6983,57.07,0.3864
6984,58.91,0.4609
6985,205.04,0.5867
6986,209.05,0.5657
6987,148.34,0.5557
6988,34.44,0.368
6989,48.26,0.3636
6990,3.3,0.3518
6991,204.31,0.4447
6992,135.66,0.5265
6993,134.31,0.658
6994,136.1,0.5945
6995,144.6,0.4784
6996,136.15,0.4035
6997,10.86,0.2954
6998,53.88,0.2356
6999,19.96,0.289
7000,80.34,0.4726
7001,193.49,0.4304
7002,208.16,0.4671
7003,8.49,0.4015
7004,59.38,0.368
7005,9.87,0.323
7006,157.51,0.4439
7007,159.78,0.4094
7008,138.38,0.4116
7009,22.38,0.3053
7010,12.19,0.1675
7011,43.26,0.0568
7012,11.74,0.0473
7013,19.46,0.0463
7014,12.19,0.0235
7015,11.13,0.0525
7016,18.73,0.0865
7017,42.93,0.0846
7018,55.94,0.0942
7019,10.12,0.2384
7020,21.52,0.3319
7021,173.62,0.2892
7022,143.44,0.3181
7023,10.0,0.4852
7024,41.18,0.507
7025,201.06,0.5036
7026,197.03,0.6254
7027,139.8,0.6012
7028,140.86,0.436
7029,15.23,0.2588
7030,23.51,0.1909
7031,6.64,0.1027
7032,66.92,0.1265
7033,46.1,0.1128
7034,40.74,0.1178
7035,8.81,0.1701
7036,11.99,0.2589
7037,123.14,0.2433
7038,141.47,0.2482
7039,24.05,0.2529
7040,14.06,0.2668
7041,17.0,0.2633
7042,138.11,0.2505
7043,137.71,0.3366
7044,10.3,0.4519
7045,106.5,0.4571
7046,140.93,0.5033
7047,143.72,0.6173
7048,187.3,0.5285
7049,132.81,0.589
7050,11.12,0.5817
7051,205.89,0.5397
7052,135.91,0.5485
7053,142.15,0.6688
7054,142.24,0.6049
7055,140.46,0.5161
7056,137.22,0.4177
7057,40.43,0.2895
7058,36.42,0.1636
7059,4.55,0.1893
7060,5.15,0.3294
7061,164.86,0.3592
7062,190.95,0.3625
7063,68.43,0.3862
7064,8.12,0.3869
7065,30.56,0.3457
7066,165.6,0.4404
7067,146.78,0.5728
7068,170.13,0.5523
7069,150.4,0.4565
7070,8.56,0.3386
7071,62.62,0.239
7072,20.05,0.3064
7073,63.21,0.5252
7074,222.78,0.4776
7075,243.69,0.5144
7076,11.38,0.509
7077,59.61,0.3346
7078,57.4,0.1218
7079,35.41,0.1167
7080,15.02,0.2249
7081,5.94,0.298
7082,175.9,0.3099
7083,135.92,0.3065
7084,48.24,0.3152
7085,11.33,0.1655
7086,15.22,0.2062
7087,15.07,0.2874
7088,179.7,0.2935
7089,135.46,0.2883
7090,17.94,0.3354
7091,9.66,0.2192
7092,65.6,0.096
7093,54.83,0.1333
7094,3.13,0.1282
7095,57.98,0.101
7096,4.23,0.0612
7097,36.38,0.0642
7098,12.08,0.0243
7099,6.3,0.0437
7100,15.07,0.1409
7101,25.1,0.258
7102,140.8,0.3634
7103,137.93,0.352
7104,119.5,0.4528
7105,2.85,0.5438
7106,133.4,0.5918
7107,238.59,0.6504
7108,189.5,0.7727
7109,182.49,0.6615
7110,134.3,0.4844
7111,13.89,0.3184
7112,48.24,0.1814
7113,11.2,0.0687
7114,35.31,0.1117
7115,13.15,0.2678
7116,60.14,0.379
7117,215.97,0.3489
7118,130.66,0.3584
7119,2.94,0.3218
7120,23.35,0.1795
7121,20.84,0.1835
7122,63.04,0.3153
7123,135.04,0.3104
7124,144.52,0.3057
7125,18.12,0.37
7126,15.7,0.3711
7127,132.19,0.365
7128,136.17,0.4825
7129,138.0,0.5729
7130,144.38,0.4614
7131,112.84,0.4617
7132,12.37,0.5
7133,136.44,0.3973
7134,179.16,0.2947
7135,34.02,0.3393
7136,2.67,0.3347
7137,60.26,0.2972
7138,131.52,0.3962
7139,138.81,0.4135
7140,140.47,0.3992
7141,21.2,0.4989
7142,44.94,0.5
7143,238.67,0.3838
7144,139.93,0.4105
7145,15.63,0.5568
7146,49.84,0.5108
7147,202.16,0.5091
7148,189.28,0.6192
7149,138.07,0.6102
7150,133.92,0.4404
7151,40.17,0.3918
7152,19.71,0.3821
7153,137.08,0.3883
7154,127.71,0.4815
7155,140.56,0.5926
7156,140.25,0.5853
7157,139.16,0.5913
7158,129.19,0.5894
7159,134.2,0.5844
7160,138.51,0.4833
7161,134.8,0.3728
7162,30.62,0.4307
7163,10.4,0.3927
7164,196.39,0.3022
7165,97.72,0.3305
7166,37.57,0.514
7167,61.03,0.5092
7168,207.52,0.5602
7169,191.24,0.6562
7170,152.49,0.7272
7171,140.74,0.6563
7172,137.34,0.5077
7173,131.37,0.3782
7174,31.56,0.2921
7175,13.32,0.1711
7176,48.28,0.117
7177,7.33,0.0955
7178,73.23,0.1241
7179,8.41,0.0908
7180,44.11,0.1533
7181,12.53,0.2879
7182,74.42,0.402
7183,217.88,0.5022
7184,130.97,0.5047
7185,151.74,0.4464
7186,15.23,0.3715
7187,11.78,0.3776
7188,137.48,0.4283
7189,137.5,0.5611
7190,206.16,0.6089
7191,157.99,0.5018
7192,63.15,0.5123
7193,22.36,0.4438
7194,148.77,0.3307
7195,132.57,0.2847
7196,36.49,0.3013
7197,13.68,0.1753
7198,40.17,0.081
7199,13.39,0.0621
7200,31.26,0.0956
7201,16.18,0.0677
7202,49.75,0.2622
7203,10.15,0.3998
7204,222.4,0.5375
7205,179.1,0.5158
7206,164.12,0.5825
7207,26.48,0.5348
7208,81.75,0.5266
7209,171.15,0.5137
7210,170.35,0.664
7211,150.26,0.6402
7212,187.92,0.4868
7213,56.21,0.4577
7214,6.34,0.4465
7215,139.07,0.3951
7216,138.24,0.4902
7217,132.66,0.6147
7218,158.4,0.6345
7219,140.05,0.6721
7220,160.41,0.7155
7221,178.62,0.6277
7222,179.34,0.504
7223,64.05,0.522
7224,7.12,0.4409
7225,179.75,0.2819
7226,91.5,0.3665
7227,8.52,0.4901
7228,154.86,0.4893
7229,139.94,0.5465
7230,178.95,0.661
7231,152.87,0.6826
7232,131.63,0.61
7233,178.0,0.4679
7234,62.01,0.3736
7235,26.2,0.4691
7236,51.58,0.5001
7237,234.25,0.4765
7238,211.31,0.4558
7239,36.62,0.4696
7240,3.96,0.2577
7241,66.45,0.1017
7242,6.55,0.0796
7243,43.72,0.2015
7244,12.85,0.2735
7245,134.99,0.2982
7246,143.72,0.2696
7247,33.17,0.3973
7248,12.97,0.4782
7249,150.01,0.5559
7250,221.9,0.6638
7251,227.18,0.678
7252,149.17,0.5421
7253,28.26,0.4684
7254,3.96,0.4201
7255,142.74,0.4091
7256,175.28,0.5163
7257,137.31,0.6369
7258,143.46,0.6292
7259,133.54,0.5971
7260,134.44,0.5971
7261,140.76,0.5913
7262,137.33,0.5211
7263,137.26,0.398
7264,58.11,0.4754
7265,2.22,0.4665
7266,223.88,0.3983
7267,127.8,0.3535
7268,63.99,0.5349
7269,9.96,0.4609
7270,197.06,0.4945
7271,144.37,0.4464
7272,163.98,0.4434
7273,12.28,0.3077
7274,6.68,0.3235
7275,51.34,0.3369
7276,161.31,0.4932
7277,178.39,0.6739
7278,180.25,0.8184
7279,200.82,0.8207
7280,206.55,0.7089
7281,163.84,0.5463
7282,58.21,0.3919
7283,5.52,0.2813
7284,34.94,0.3012
7285,87.74,0.3754
7286,185.26,0.3983
7287,137.91,0.3771
7288,30.15,0.4259
7289,12.12,0.3831
7290,140.12,0.3846
7291,139.28,0.5241
7292,139.55,0.5231
7293,180.0,0.4007
7294,11.1,0.4902
7295,8.65,0.5346
7296,235.42,0.3952
7297,187.26,0.3991
7298,30.21,0.3964
7299,15.32,0.2233
7300,5.74,0.0744
7301,49.39,0.2398
7302,27.32,0.256
7303,207.87,0.262
7304,32.72,0.3413
7305,12.24,0.4423
7306,134.56,0.3574
7307,135.84,0.3606
7308,116.64,0.3656
7309,36.17,0.3954
7310,17.62,0.4398
7311,166.51,0.5011
7312,183.54,0.6071
7313,182.56,0.6003
7314,150.09,0.4848
7315,10.24,0.3264
7316,42.45,0.1636
7317,13.38,0.0369
7318,7.58,0.1109
7319,13.96,0.2667
7320,89.81,0.3838
7321,209.86,0.5391
7322,139.17,0.535
7323,174.49,0.4903
7324,9.5,0.3278
7325,41.79,0.3976
7326,35.26,0.3246
7327,214.16,0.3339
7328,96.04,0.4122
7329,19.53,0.5173
7330,125.93,0.4484
7331,148.18,0.532
7332,140.12,0.647
7333,185.88,0.7614
7334,143.08,0.7431
7335,248.79,0.6627
7336,128.6,0.4915
7337,53.68,0.3725
7338,1.99,0.1642
7339,15.2,0.2481
7340,24.95,0.3273
7341,218.75,0.4733
7342,138.75,0.6054
7343,158.88,0.5945
7344,157.14,0.4301
7345,13.28,0.4083
7346,42.06,0.4089
7347,115.36,0.2645
7348,159.52,0.2936
7349,2.02,0.2595
7350,44.49,0.2079
7351,5.39,0.0667
7352,59.96,0.256
7353,7.82,0.2951
7354,205.34,0.3385
7355,86.6,0.4559
7356,52.03,0.641
7357,186.07,0.6118
7358,206.66,0.7056
7359,173.95,0.7982
7360,187.46,0.7616
7361,151.52,0.573
7362,146.76,0.4191
7363,3.98,0.2873
7364,8.6,0.18
7365,45.82,0.1743
7366,36.28,0.3029
7367,140.59,0.2972
7368,142.18,0.306
7369,2.48,0.2977
7370,55.29,0.2314
7371,27.34,0.3136
7372,69.38,0.4496
7373,230.5,0.4027
7374,148.55,0.4241
7375,4.91,0.3699
7376,50.34,0.1745
7377,11.12,0.0486
7378,20.61,0.0864
7379,13.27,0.0677
7380,45.53,0.0924
7381,30.16,0.0818
7382,37.72,0.0764
7383,9.2,0.0549
7384,7.49,0.0699
7385,22.42,0.0643
7386,46.32,0.2425
7387,31.7,0.3679
7388,200.67,0.3589
7389,142.15,0.3319
7390,12.83,0.4226
7391,17.21,0.4233
7392,129.2,0.3053
7393,201.46,0.3347
7394,15.36,0.3243
7395,44.38,0.2653
7396,6.04,0.0802
7397,65.85,0.0989
7398,2.52,0.0701
7399,35.48,0.1276
7400,13.43,0.0869
7401,67.85,0.0987
7402,22.04,0.2057
7403,15.28,0.2994
7404,150.43,0.2505
7405,114.13,0.2442
7406,15.3,0.4226
7407,15.22,0.4751
7408,207.04,0.4164
7409,206.77,0.4655
7410,51.07,0.5865
7411,68.11,0.5869
7412,145.2,0.5412
7413,207.5,0.6214
7414,157.61,0.6904
7415,137.28,0.6822
7416,142.24,0.5004
7417,136.32,0.3856
7418,12.22,0.3846
7419,34.2,0.3827
7420,136.24,0.3936
7421,140.17,0.4214
7422,148.09,0.3992
7423,42.05,0.3332
7424,10.32,0.2455
7425,65.36,0.15
7426,45.97,0.1141
7427,45.44,0.2836
7428,3.51,0.3561
7429,192.39,0.3532
7430,143.29,0.3672
7431,42.86,0.3675
7432,60.46,0.2174
7433,3.83,0.2292
7434,31.1,0.3323
7435,156.0,0.287
7436,153.62,0.3153
7437,11.86,0.2986
7438,34.2,0.1843
7439,13.14,0.0536
7440,33.15,0.0951
7441,13.19,0.073
7442,56.52,0.0858
7443,10.45,0.0684
7444,26.89,0.1139
7445,14.42,0.0728
7446,62.13,0.1169
7447,12.32,0.228
7448,57.84,0.2675
7449,146.25,0.2263
7450,56.82,0.2274
7451,17.96,0.3668
7452,13.47,0.367
7453,207.66,0.4577
7454,146.43,0.5698
7455,154.22,0.5636
7456,138.49,0.399
7457,6.79,0.4507
7458,30.8,0.5182
7459,201.97,0.5192
7460,226.76,0.6471
7461,139.5,0.759
7462,144.19,0.6963
7463,151.14,0.6309
7464,134.59,0.647
7465,156.47,0.5702
7466,156.81,0.4514
7467,61.64,0.4992
7468,23.47,0.4774
7469,185.99,0.3835
7470,133.09,0.3644
7471,55.87,0.3673
7472,41.07,0.3271
7473,26.63,0.3277
7474,142.82,0.4007
7475,133.68,0.4914
7476,134.34,0.5949
7477,138.56,0.6108
7478,137.8,0.5009
7479,159.87,0.4311
7480,15.61,0.4276
7481,59.35,0.4148
7482,134.77,0.273
7483,124.08,0.3182
7484,7.57,0.4274
7485,64.11,0.4704
7486,176.74,0.3675
7487,180.98,0.5002
7488,13.44,0.5808
7489,150.15,0.5247
7490,150.72,0.3683
7491,116.44,0.4773
7492,12.94,0.4648
7493,130.54,0.4529
7494,136.81,0.5588
7495,137.93,0.776
7496,230.16,0.8604
7497,246.33,0.8616
7498,221.28,0.7524
7499,138.0,0.5932
7500,20.6,0.3711
7501,59.19,0.2023
7502,7.69,0.2224
7503,39.94,0.3414
7504,159.52,0.2938
7505,148.52,0.3276
7506,8.04,0.2999
7507,44.01,0.2039
7508,10.16,0.2038
7509,56.34,0.3583
7510,148.39,0.3218
7511,174.04,0.3234
7512,4.86,0.2922
7513,11.85,0.2036
7514,22.86,0.2388
7515,53.17,0.3861
7516,211.86,0.4814
7517,163.07,0.4697
7518,114.3,0.4685
7519,10.25,0.2943
7520,51.92,0.1971
7521,24.65,0.1016
7522,58.62,0.1237
7523,11.71,0.0878
7524,34.04,0.107
7525,13.3,0.0632
7526,45.26,0.089
7527,11.59,0.0595
7528,39.44,0.1096
7529,2.34,0.2027
7530,67.09,0.4194
7531,145.3,0.3863
7532,244.51,0.5923
7533,3.82,0.727
7534,223.67,0.7457
7535,211.83,0.6926
7536,165.39,0.7078
7537,187.48,0.5433
7538,20.13,0.554
7539,46.96,0.5459
7540,223.32,0.5016
7541,156.68,0.6666
7542,139.81,0.7299
7543,197.48,0.5631
7544,114.96,0.4859
7545,44.08,0.3594
7546,73.72,0.2175
7547,3.97,0.123
7548,44.95,0.1083
7549,13.42,0.1772
7550,28.34,0.2698
7551,147.68,0.2405
7552,103.55,0.2816
7553,13.41,0.4614
7554,57.6,0.5227
7555,221.47,0.6402
7556,213.58,0.8427
7557,229.83,0.8074
7558,230.96,0.6474
7559,19.67,0.5061
7560,49.57,0.3067
7561,61.73,0.1045
7562,15.58,0.0965
7563,13.73,0.0964
7564,11.09,0.0515
7565,49.5,0.2137
7566,13.43,0.3371
7567,189.89,0.4527
7568,146.33,0.4104
7569,135.23,0.6083
7570,4.11,0.5656
7571,226.08,0.4544
7572,143.99,0.3313
7573,26.79,0.3865
7574,2.96,0.3537
7575,63.48,0.3957
7576,190.77,0.5458
7577,189.18,0.5736
7578,188.04,0.5378
7579,32.83,0.3705
7580,25.01,0.2049
7581,10.99,0.0402
7582,11.25,0.0391
7583,11.09,0.1563
7584,31.71,0.2848
7585,150.92,0.3682
7586,149.0,0.3598
7587,100.96,0.3841
7588,1.97,0.2622
7589,57.87,0.3198
7590,19.89,0.4096
7591,210.87,0.5352
7592,197.48,0.494
7593,136.9,0.5122
7594,13.69,0.3261
7595,39.44,0.2592
7596,10.88,0.2593
7597,125.56,0.4214
7598,137.07,0.4157
7599,187.83,0.4378
7600,33.37,0.4555
7601,34.6,0.554
7602,144.57,0.564
7603,242.9,0.6685
7604,198.56,0.6959
7605,145.69,0.5655
7606,64.05,0.3553
7607,4.39,0.1826
7608,17.07,0.0873
7609,13.02,0.0337
7610,43.23,0.1576
7611,6.56,0.2666
7612,137.45,0.3414
7613,134.18,0.3113
7614,93.37,0.3591
7615,10.88,0.2348
7616,57.94,0.2438
7617,3.92,0.2978
7618,143.84,0.4321
7619,151.44,0.3906
7620,155.08,0.4009
7621,13.42,0.2954
7622,14.95,0.167
7623,30.49,0.0358
7624,13.47,0.0376
7625,14.16,0.0272
7626,15.29,0.0192
7627,3.85,0.0453
7628,21.8,0.0879
7629,41.53,0.0802
7630,59.98,0.2215
7631,6.97,0.3365
7632,155.76,0.3372
7633,145.35,0.2872
7634,42.25,0.407
7635,6.23,0.3861
7636,135.72,0.3992
7637,133.3,0.4975
7638,159.42,0.6676
7639,147.93,0.6868
7640,188.9,0.5871
7641,156.4,0.4533
7642,26.22,0.3724
7643,15.59,0.4039
7644,61.07,0.4167
7645,222.66,0.5516
7646,170.2,0.6877
7647,171.14,0.7533
7648,161.78,0.733
7649,131.61,0.6317
7650,200.82,0.4777
7651,61.36,0.5046
7652,5.7,0.5094
7653,190.69,0.3757
7654,136.72,0.3238
7655,57.16,0.5131
7656,5.64,0.4548
7657,209.1,0.4696
7658,128.1,0.5997
7659,152.62,0.6507
7660,196.84,0.4589
7661,60.48,0.363
7662,2.98,0.2426
7663,25.06,0.25
7664,23.31,0.204
7665,204.82,0.2144
7666,11.02,0.229
7667,14.1,0.3476
7668,40.82,0.2916
7669,150.71,0.2951
7670,144.72,0.3247
7671,14.76,0.4639
7672,45.82,0.4516
7673,190.47,0.3782
7674,137.46,0.3722
7675,65.84,0.3658
7676,8.33,0.1932
7677,38.97,0.2524
7678,5.04,0.3217
7679,201.04,0.3485
7680,140.27,0.325
7681,37.16,0.3624
7682,13.72,0.1843
7683,45.25,0.0882
7684,9.62,0.0662
7685,37.02,0.0753
7686,13.5,0.0519
7687,23.48,0.1003
7688,20.09,0.1144
7689,61.72,0.1355
7690,52.12,0.1284
7691,36.2,0.2687
7692,15.8,0.3603
7693,170.84,0.4592
7694,160.13,0.4581
7695,158.46,0.4496
7696,34.97,0.4185
7697,6.72,0.3963
7698,137.42,0.3834
7699,136.29,0.5418
7700,144.53,0.5846
7701,205.16,0.4609
7702,52.69,0.3923
7703,4.58,0.292
7704,62.58,0.1506
7705,36.74,0.1118
7706,53.18,0.1189
7707,11.08,0.0755
7708,12.22,0.1679
7709,15.95,0.1275
7710,135.96,0.1258
7711,9.76,0.1692
7712,9.3,0.284
7713,58.84,0.2681
7714,139.3,0.2681
7715,118.87,0.483
7716,9.78,0.6277
7717,240.21,0.7017
7718,214.25,0.7523
7719,218.8,0.862
7720,173.27,0.7688
7721,127.66,0.6853
7722,140.04,0.5231
7723,124.58,0.3724
7724,44.5,0.2808
7725,11.3,0.1619
7726,29.28,0.175
7727,12.28,0.2618
7728,138.72,0.2846
7729,137.76,0.2688
7730,35.81,0.2614
7731,12.21,0.153
7732,4.34,0.2234
7733,22.26,0.3308
7734,213.41,0.3423
7735,151.21,0.3585
7736,24.54,0.475
7737,21.76,0.4231
7738,147.42,0.4319
7739,157.68,0.5374
7740,160.68,0.5818
7741,137.9,0.4642
7742,69.48,0.3321
7743,21.05,0.2044
7744,15.72,0.0901
7745,23.42,0.1757
7746,15.1,0.3007
7747,161.49,0.342
7748,155.31,0.4082
7749,60.18,0.5406
7750,94.48,0.5373
7751,157.44,0.4077
7752,157.92,0.4818
7753,16.08,0.5205
7754,139.7,0.3808
7755,136.12,0.2439
7756,7.29,0.2641
7757,10.82,0.1896
7758,37.79,0.286
7759,59.71,0.4063
7760,239.63,0.4009
7761,136.63,0.4201
7762,5.01,0.3906
7763,58.45,0.232
7764,27.98,0.1168
7765,69.19,0.1277
7766,12.89,0.0896
7767,16.65,0.0827
7768,17.52,0.0325
7769,20.66,0.0303
7770,15.16,0.0316
7771,10.55,0.0585
7772,18.06,0.0579
7773,46.47,0.2377
7774,20.02,0.4213
7775,208.29,0.4105
7776,207.81,0.3867
7777,6.52,0.5305
7778,20.81,0.4732
7779,174.53,0.4119
7780,146.71,0.5289
7781,142.03,0.5208
7782,132.24,0.4042
7783,12.08,0.2807
7784,49.26,0.197
7785,14.01,0.1979
7786,52.03,0.3159
7787,133.25,0.2788
7788,138.84,0.3217
7789,9.38,0.2834
7790,60.18,0.1845
7791,10.83,0.0611
7792,27.05,0.0882
7793,6.25,0.1614
7794,38.47,0.2919
7795,138.87,0.4064
7796,151.02,0.4158
7797,150.08,0.5254
7798,16.28,0.5419
