Frame,Raw_Intensity,Processed_Intensity
2818,5.5,0.2124
2819,15.28,0.2129
2820,115.6,0.1975
2821,117.33,0.2868
2822,5.26,0.4169
2823,115.49,0.463
2824,175.49,0.4726
2825,172.29,0.5799
2826,129.16,0.5974
2827,137.42,0.5765
2828,137.01,0.5458
2829,149.8,0.5473
2830,134.39,0.4402
2831,131.12,0.4536
2832,5.5,0.4217
2833,153.54,0.4254
2834,110.49,0.4278
2835,139.0,0.5838
2836,133.98,0.4628
2837,197.64,0.4769
2838,4.55,0.4884
2839,127.85,0.4612
2840,153.11,0.3056
2841,100.56,0.3069
2842,5.99,0.3187
2843,6.13,0.3294
2844,142.49,0.4138
2845,166.28,0.5051
2846,204.37,0.5047
2847,118.5,0.3938
2848,5.64,0.3529
2849,5.92,0.2871
2850,115.88,0.3441
2851,123.38,0.4439
2852,188.66,0.6403
2853,128.49,0.7508
2854,247.77,0.8061
2855,251.92,0.7636
2856,191.54,0.8317
2857,136.28,0.6349
2858,212.35,0.5376
2859,5.5,0.4944
2860,132.12,0.3927
2861,138.36,0.2247
2862,10.97,0.2247
2863,5.5,0.1222
2864,5.48,0.1126
2865,5.97,0.2108
2866,126.58,0.371
2867,131.88,0.3706
2868,202.67,0.3699
2869,5.08,0.3761
2870,5.06,0.2736
2871,134.26,0.1135
2872,5.65,0.3118
2873,5.48,0.5092
2874,249.24,0.5707
2875,248.11,0.5714
2876,210.07,0.572
2877,6.48,0.3744
2878,6.23,0.2736
2879,5.92,0.1954
2880,123.96,0.2851
2881,113.86,0.2848
2882,116.93,0.3793
2883,5.78,0.4062
2884,122.28,0.4545
2885,157.14,0.4653
2886,173.3,0.62
2887,130.18,0.5251
2888,196.27,0.4791
2889,5.42,0.4313
2890,100.54,0.4339
2891,114.45,0.3862
2892,133.4,0.4706
2893,137.52,0.4903
2894,109.32,0.5038
2895,124.82,0.5521
2896,131.06,0.5642
2897,192.9,0.4802
2898,152.36,0.3837
2899,5.94,0.3671
2900,5.94,0.3
2901,110.6,0.2327
2902,110.3,0.2317
2903,69.6,0.3222
2904,4.66,0.352
2905,117.32,0.3711
2906,147.35,0.4204
2907,133.74,0.5227
2908,130.32,0.4324
2909,130.66,0.4339
2910,6.16,0.4458
2911,149.22,0.4419
2912,148.38,0.4403
2913,125.51,0.5386
2914,128.7,0.5132
2915,127.1,0.525
2916,118.02,0.6048
2917,162.89,0.5048
2918,223.73,0.4062
2919,5.63,0.412
2920,5.63,0.3702
2921,125.27,0.1929
2922,111.36,0.1927
2923,5.46,0.3431
2924,5.4,0.3964
2925,190.76,0.4511
2926,190.97,0.5587
2927,178.7,0.5701
2928,137.88,0.4196
2929,19.39,0.4304
2930,5.5,0.4516
2931,204.28,0.5062
2932,204.8,0.6395
2933,205.15,0.7802
2934,183.5,0.7858
2935,178.74,0.7911
2936,211.19,0.7902
2937,211.25,0.8125
2938,204.06,0.6718
2939,210.96,0.5605
2940,5.52,0.5095
2941,74.14,0.433
2942,148.42,0.2662
2943,109.96,0.2671
2944,5.54,0.3001
2945,6.66,0.2728
2946,114.7,0.2845
2947,114.86,0.3817
2948,124.36,0.4733
2949,125.16,0.5265
2950,119.5,0.4377
2951,180.17,0.3413
2952,5.5,0.3838
2953,5.76,0.4022
2954,177.44,0.4494
2955,142.2,0.6086
2956,238.25,0.7053
2957,201.46,0.7034
2958,124.9,0.5924
2959,175.12,0.5117
2960,5.5,0.4404
2961,138.9,0.433
2962,113.64,0.2924
2963,115.77,0.3055
2964,2.08,0.3821
2965,21.59,0.3835
2966,233.17,0.4048
2967,115.45,0.5176
2968,141.93,0.612
2969,141.0,0.5277
2970,137.82,0.6323
2971,129.38,0.6505
2972,244.16,0.728
2973,164.34,0.8078
2974,236.42,0.7075
2975,236.16,0.5138
2976,5.84,0.5701
2977,5.62,0.5266
2978,233.7,0.4388
2979,182.82,0.4392
2980,128.14,0.5461
2981,6.32,0.4503
2982,137.22,0.4077
2983,115.74,0.3084
2984,130.44,0.3983
2985,5.79,0.4357
2986,116.99,0.4422
2987,183.33,0.4349
2988,123.72,0.5288
2989,121.45,0.5764
2990,121.42,0.5331
2991,175.57,0.5439
2992,130.1,0.594
2993,136.93,0.6503
2994,183.16,0.6626
2995,190.69,0.7182
2996,190.81,0.7272
2997,198.45,0.5941
2998,148.01,0.444
2999,19.31,0.2938
3000,5.96,0.1375
3001,5.87,0.1162
3002,5.94,0.1892
3003,121.79,0.188
3004,109.18,0.2945
3005,4.5,0.3915
3006,137.0,0.393
3007,125.4,0.4054
3008,123.65,0.5103
3009,124.44,0.4036
3010,133.59,0.4491
3011,5.74,0.4897
3012,181.32,0.5487
3013,173.71,0.5504
3014,197.03,0.7053
3015,135.69,0.6689
3016,196.5,0.6422
3017,136.46,0.6245
3018,140.86,0.6573
3019,175.19,0.5021
3020,176.12,0.3956
3021,5.4,0.3783
3022,5.4,0.3297
3023,119.5,0.2001
3024,115.4,0.2002
3025,16.56,0.3058
3026,5.5,0.3256
3027,135.4,0.333
3028,143.9,0.4205
3029,124.51,0.521
3030,124.28,0.4155
3031,129.23,0.4085
3032,5.53,0.4012
3033,135.29,0.4955
3034,115.48,0.5815
3035,240.36,0.7791
3036,235.16,0.871
3037,248.75,0.9462
3038,248.53,0.9004
3039,208.04,0.8739
3040,183.96,0.6764
3041,202.54,0.4914
3042,5.59,0.4323
3043,20.72,0.3922
3044,135.28,0.2323
3045,134.64,0.2324
3046,5.62,0.3169
3047,5.66,0.3015
3048,124.77,0.3001
3049,116.42,0.4716
3050,132.85,0.6196
3051,216.72,0.6734
3052,187.92,0.5834
3053,190.98,0.5697
3054,5.65,0.5629
3055,116.04,0.4995
3056,208.3,0.4574
3057,109.84,0.5555
3058,139.21,0.5981
3059,126.36,0.547
3060,168.51,0.4625
3061,145.37,0.4433
3062,5.82,0.4335
3063,115.55,0.3898
3064,114.25,0.2761
3065,114.7,0.2759
3066,5.5,0.2819
3067,5.5,0.3035
3068,122.9,0.3147
3069,140.95,0.404
3070,128.49,0.557
3071,115.46,0.6151
3072,193.78,0.6189
3073,194.53,0.5193
3074,145.58,0.5124
3075,5.83,0.4644
3076,106.93,0.4129
3077,134.68,0.401
3078,131.2,0.568
3079,130.96,0.5884
3080,211.36,0.5651
3081,132.04,0.4631
3082,106.06,0.4505
3083,5.64,0.3724
3084,115.35,0.3845
3085,115.21,0.3025
3086,146.98,0.4647
3087,5.1,0.4771
3088,205.33,0.4934
3089,130.67,0.4675
3090,135.27,0.5748
3091,115.03,0.5449
3092,137.29,0.4517
3093,168.42,0.3462
3094,15.96,0.4145
3095,5.38,0.465
3096,199.1,0.4422
3097,199.46,0.6188
3098,140.43,0.7495
3099,233.32,0.7381
3100,166.32,0.6647
3101,185.06,0.5554
3102,109.06,0.3945
3103,5.93,0.3538
3104,35.2,0.2958
3105,116.24,0.2122
3106,113.56,0.3794
3107,6.12,0.4572
3108,211.89,0.5099
3109,130.93,0.5326
3110,181.1,0.6743
3111,141.48,0.6568
3112,180.63,0.6917
3113,190.38,0.6352
3114,173.82,0.6349
3115,111.62,0.6333
3116,141.07,0.5785
3117,178.66,0.5542
3118,122.88,0.5659
3119,143.92,0.4562
3120,126.0,0.3154
3121,6.12,0.2201
3122,5.28,0.1077
3123,5.5,0.0993
3124,5.5,0.2043
3125,115.66,0.2346
3126,135.39,0.2351
3127,42.63,0.3518
3128,6.08,0.3948
3129,149.18,0.4193
3130,168.58,0.542
3131,165.66,0.6686
3132,193.65,0.5519
3133,161.9,0.5174
3134,5.5,0.5054
3135,126.21,0.4968
3136,150.84,0.563
3137,183.02,0.6635
3138,243.42,0.6708
3139,129.21,0.6627
3140,135.21,0.6295
3141,140.94,0.5368
3142,142.06,0.4363
3143,129.32,0.4455
3144,5.44,0.4248
3145,146.61,0.314
3146,115.37,0.2136
3147,5.66,0.37
3148,5.7,0.3616
3149,198.02,0.417
3150,136.34,0.5988
3151,183.51,0.7271
3152,229.52,0.5707
3153,163.64,0.4698
3154,5.46,0.4259
3155,12.18,0.3955
3156,129.48,0.4135
3157,191.99,0.5176
3158,185.9,0.6491
3159,133.54,0.6785
3160,174.1,0.5273
3161,165.64,0.3807
3162,5.84,0.2766
3163,5.4,0.2697
3164,5.44,0.2333
3165,165.54,0.3389
3166,120.83,0.3392
3167,135.84,0.3395
3168,5.79,0.3518
3169,5.79,0.3631
3170,180.73,0.4075
3171,134.77,0.5572
3172,190.47,0.557
3173,190.07,0.4149
3174,5.55,0.3891
3175,5.8,0.3228
3176,103.03,0.3271
3177,108.83,0.5136
3178,195.42,0.6898
3179,235.1,0.7871
3180,222.82,0.8079
3181,222.73,0.7624
3182,134.5,0.5761
3183,139.37,0.3998
3184,5.75,0.352
3185,5.71,0.3741
3186,163.9,0.2792
3187,161.69,0.37
3188,22.59,0.5361
3189,117.55,0.5884
3190,210.2,0.6177
3191,228.19,0.76
3192,197.77,0.7637
3193,197.81,0.5977
3194,122.16,0.5158
3195,5.78,0.5
3196,127.37,0.4818
3197,178.34,0.5522
3198,175.38,0.706
3199,208.86,0.6076
3200,195.12,0.6632
3201,6.2,0.6818
3202,246.87,0.6266
3203,198.18,0.4725
3204,140.92,0.4837
3205,5.44,0.3741
3206,19.92,0.3143
3207,111.95,0.2047
3208,124.54,0.3165
3209,6.04,0.4977
3210,143.04,0.5234
3211,243.1,0.539
3212,143.56,0.6505
3213,143.72,0.6831
3214,143.35,0.6464
3215,183.14,0.6406
3216,197.88,0.6338
3217,136.45,0.5221
3218,135.39,0.3781
3219,5.82,0.3376
3220,5.8,0.2793
3221,148.07,0.2726
3222,64.61,0.3528
3223,127.18,0.353
3224,104.59,0.3317
3225,6.0,0.3888
3226,121.85,0.3837
3227,134.91,0.3037
3228,120.92,0.3037
3229,6.06,0.3655
3230,6.06,0.3702
3231,197.89,0.3654
3232,140.7,0.4862
3233,115.03,0.4858
3234,154.84,0.3295
3235,5.54,0.3213
3236,5.44,0.3889
3237,130.58,0.3561
3238,198.3,0.5024
3239,114.38,0.6085
3240,185.76,0.6124
3241,136.07,0.5624
3242,135.37,0.5803
3243,136.65,0.5169
3244,136.48,0.4113
3245,107.7,0.3942
3246,6.06,0.3775
3247,114.24,0.2813
3248,116.16,0.1987
3249,18.0,0.3045
3250,6.06,0.3862
3251,136.28,0.3976
3252,214.85,0.4874
3253,130.18,0.6603
3254,128.63,0.7116
3255,218.86,0.6991
3256,199.44,0.7002
3257,199.48,0.7006
3258,131.56,0.6326
3259,129.04,0.6057
3260,135.16,0.5557
3261,166.4,0.5904
3262,137.93,0.6216
3263,174.27,0.6556
3264,167.42,0.6131
3265,176.96,0.623
3266,114.09,0.6009
3267,150.15,0.5578
3268,147.02,0.4183
3269,114.36,0.4231
3270,5.26,0.4662
3271,120.02,0.4468
3272,203.11,0.4541
3273,123.22,0.5506
3274,123.34,0.4574
3275,124.04,0.4832
3276,5.22,0.5432
3277,234.9,0.6444
3278,197.11,0.5484
3279,247.96,0.5489
3280,5.81,0.4603
3281,5.93,0.4198
3282,125.72,0.228
3283,147.26,0.2276
3284,11.78,0.2275
3285,5.38,0.1298
3286,5.84,0.1165
3287,5.38,0.2116
3288,130.88,0.277
3289,128.85,0.2767
3290,85.94,0.3642
3291,5.5,0.3676
3292,113.03,0.3568
3293,135.16,0.38
3294,115.52,0.4863
3295,114.51,0.3995
3296,136.38,0.4742
3297,6.1,0.5336
3298,227.21,0.6002
3299,188.64,0.5989
3300,196.43,0.7048
3301,134.8,0.679
3302,136.54,0.6346
3303,195.5,0.6163
3304,133.87,0.6576
3305,173.98,0.5515
3306,185.56,0.3972
3307,5.91,0.3889
3308,5.5,0.3478
3309,123.75,0.2019
3310,123.29,0.2986
3311,5.93,0.3835
3312,125.01,0.3767
3313,110.01,0.3952
3314,115.44,0.5273
3315,146.06,0.5608
3316,168.56,0.5808
3317,166.18,0.5965
3318,134.71,0.5735
3319,134.71,0.5781
3320,117.77,0.5441
3321,174.21,0.4394
3322,124.32,0.4327
3323,5.81,0.4392
3324,126.5,0.3995
3325,125.72,0.3029
3326,125.37,0.351
3327,5.32,0.3875
3328,65.11,0.3741
3329,171.39,0.2778
3330,109.23,0.2791
3331,6.84,0.3432
3332,6.85,0.392
3333,144.09,0.4267
3334,231.48,0.5119
3335,151.96,0.5109
3336,111.77,0.3987
3337,5.5,0.3197
3338,6.06,0.3053
3339,134.19,0.3181
3340,134.17,0.4194
3341,127.62,0.5164
3342,130.17,0.5123
3343,125.51,0.5192
3344,129.16,0.5305
3345,142.66,0.5328
3346,141.44,0.4357
3347,133.02,0.4424
3348,6.04,0.4255
3349,137.43,0.3195
3350,121.72,0.2157
3351,10.96,0.2265
3352,5.3,0.2086
3353,19.3,0.2037
3354,115.35,0.2842
3355,115.76,0.2844
3356,110.04,0.274
3357,5.54,0.2729
3358,6.46,0.2892
3359,113.99,0.3131
3360,135.87,0.4184
3361,139.5,0.5688
3362,135.2,0.5864
3363,191.61,0.6464
3364,135.71,0.6387
3365,209.66,0.6217
3366,130.05,0.4704
3367,114.25,0.4531
3368,5.39,0.3765
3369,114.34,0.3848
3370,115.33,0.2968
3371,140.34,0.379
3372,5.82,0.3947
3373,106.6,0.3986
3374,133.68,0.3832
3375,120.13,0.4755
3376,121.34,0.3928
3377,119.54,0.3917
3378,4.77,0.4056
3379,132.36,0.4191
3380,137.25,0.442
3381,137.85,0.574
3382,147.76,0.6375
3383,167.38,0.6406
3384,210.56,0.6856
3385,141.01,0.7137
3386,193.3,0.5822
3387,182.31,0.4157
3388,5.5,0.3938
3389,5.5,0.3305
3390,114.02,0.3107
3391,115.36,0.3111
3392,157.94,0.4663
3393,5.98,0.575
3394,196.61,0.5963
3395,247.84,0.6548
3396,141.6,0.7518
3397,230.06,0.7681
3398,125.33,0.5711
3399,216.7,0.4608
3400,5.34,0.4084
3401,5.73,0.4692
3402,165.54,0.2978
3403,200.23,0.3899
3404,5.62,0.5316
3405,118.76,0.5512
3406,180.18,0.394
3407,189.74,0.3943
3408,6.66,0.4114
3409,6.0,0.3617
3410,139.78,0.2237
3411,118.98,0.2224
3412,19.85,0.3118
3413,5.0,0.2895
3414,116.1,0.2858
3415,112.36,0.3633
3416,114.47,0.45
3417,115.16,0.4927
3418,111.75,0.6037
3419,168.77,0.7135
3420,248.95,0.8219
3421,249.72,0.833
3422,248.56,0.7976
3423,125.46,0.706
3424,125.22,0.6387
3425,136.17,0.5462
3426,166.77,0.579
3427,134.76,0.4813
3428,165.85,0.3858
3429,4.89,0.349
3430,18.57,0.3471
3431,121.51,0.2168
3432,132.35,0.2173
3433,5.5,0.2944
3434,5.5,0.2945
3435,113.47,0.285
3436,121.62,0.3794
3437,120.68,0.4903
3438,121.68,0.5701
3439,142.09,0.6267
3440,211.73,0.6849
3441,191.21,0.7398
3442,192.42,0.7328
3443,189.21,0.5655
3444,133.5,0.4148
3445,5.78,0.3566
3446,5.65,0.3118
3447,120.7,0.2081
3448,134.13,0.291
3449,5.82,0.3979
3450,107.84,0.4014
3451,137.3,0.297
3452,124.9,0.297
3453,5.68,0.3041
3454,5.76,0.3876
3455,116.62,0.3833
3456,240.05,0.4832
3457,119.67,0.647
3458,128.68,0.721
3459,207.36,0.7256
3460,207.8,0.8007
3461,245.75,0.8671
3462,212.14,0.8647
3463,210.43,0.8647
3464,204.31,0.8149
3465,207.82,0.7973
3466,184.5,0.7313
3467,190.5,0.6463
3468,129.08,0.4825
3469,99.66,0.426
3470,6.14,0.3675
3471,114.98,0.3554
3472,118.48,0.2792
3473,114.15,0.3991
3474,5.82,0.4203
3475,153.83,0.472
3476,141.03,0.5145
3477,182.09,0.6766
3478,166.59,0.7207
3479,205.36,0.7756
3480,208.17,0.8105
3481,208.59,0.8123
3482,225.02,0.6502
3483,168.88,0.4855
3484,5.76,0.4172
3485,5.3,0.3265
3486,124.6,0.3844
3487,113.34,0.3968
3488,240.08,0.3965
3489,21.0,0.3256
3490,5.0,0.334
3491,37.28,0.2299
3492,123.74,0.2178
3493,111.84,0.3119
3494,6.14,0.3873
3495,120.91,0.3962
3496,130.02,0.4217
3497,134.8,0.524
3498,143.15,0.4299
3499,132.15,0.4151
3500,5.0,0.4484
3501,111.84,0.4582
3502,175.79,0.4614
3503,155.18,0.5693
3504,136.12,0.5896
3505,137.77,0.5584
3506,136.85,0.437
3507,137.45,0.3309
3508,5.72,0.2233
3509,5.4,0.1171
3510,5.4,0.0959
3511,6.02,0.1982
3512,111.39,0.2316
3513,131.67,0.2317
3514,46.54,0.3198
3515,5.46,0.3226
3516,114.54,0.3259
3517,114.83,0.3978
3518,135.77,0.5759
3519,135.07,0.4876
3520,224.74,0.5568
3521,5.76,0.6083
3522,200.01,0.6611
3523,199.22,0.6312
3524,200.08,0.7328
3525,187.95,0.7218
3526,130.88,0.6856
3527,186.42,0.6294
3528,154.64,0.5877
3529,130.85,0.4858
3530,136.6,0.4351
3531,5.5,0.4196
3532,123.94,0.3181
3533,135.53,0.2118
3534,5.86,0.299
3535,5.72,0.3131
3536,112.91,0.3002
3537,141.32,0.4153
3538,119.68,0.4958
3539,147.49,0.499
3540,104.92,0.4701
3541,116.86,0.3776
3542,105.74,0.2626
3543,5.78,0.182
3544,5.84,0.2002
3545,5.76,0.2205
3546,139.18,0.3297
3547,130.77,0.4938
3548,140.25,0.6737
3549,207.87,0.5653
3550,227.2,0.5507
3551,5.79,0.5304
3552,112.77,0.4556
3553,115.28,0.276
3554,115.72,0.2761
3555,6.07,0.2977
3556,5.88,0.3442
3557,139.46,0.3492
3558,172.46,0.4514
3559,121.85,0.6072
3560,131.96,0.6535
3561,197.66,0.6752
3562,196.5,0.7789
3563,199.24,0.8265
3564,249.53,0.6708
3565,190.52,0.5157
3566,5.99,0.3583
3567,5.48,0.16
3568,5.5,0.0101
3569,5.36,0.0099
3570,5.98,0.0101
3571,5.7,0.1013
3572,5.7,0.2115
3573,117.82,0.3166
3574,141.04,0.3163
3575,135.38,0.4211
3576,5.31,0.4193
3577,134.74,0.4487
3578,115.64,0.4325
3579,177.18,0.528
3580,115.5,0.5797
3581,122.87,0.6311
3582,198.4,0.6389
3583,178.92,0.6809
3584,186.76,0.7407
3585,167.2,0.7392
3586,196.51,0.7038
3587,196.52,0.6881
3588,135.38,0.7081
3589,167.47,0.6224
3590,191.84,0.4676
3591,90.89,0.3696
3592,5.93,0.3438
3593,14.72,0.2898
3594,135.74,0.2208
3595,125.37,0.3087
3596,5.96,0.3911
3597,114.06,0.3911
3598,116.2,0.3897
3599,135.8,0.4855
3600,123.63,0.4057
3601,123.93,0.38
3602,15.75,0.3752
3603,84.55,0.381
3604,129.96,0.47
3605,130.78,0.5522
3606,233.5,0.5839
3607,116.88,0.5873
3608,123.6,0.6819
3609,134.15,0.643
3610,247.33,0.553
3611,185.52,0.4573
3612,6.04,0.4459
3613,5.82,0.3628
3614,120.13,0.3117
3615,145.0,0.3115
3616,122.61,0.426
3617,5.79,0.4224
3618,146.81,0.3941
3619,115.7,0.442
3620,110.19,0.5755
3621,181.51,0.5618
3622,170.2,0.4728
3623,130.0,0.3881
3624,6.0,0.335
3625,6.0,0.3025
3626,116.12,0.3717
3627,130.11,0.4811
3628,215.25,0.6222
3629,140.74,0.6691
3630,179.66,0.7515
3631,173.91,0.5812
3632,231.6,0.5618
3633,5.5,0.5098
3634,116.9,0.3824
3635,115.63,0.1986
3636,16.97,0.3047
3637,5.4,0.3198
3638,136.06,0.3367
3639,135.55,0.4175
3640,136.46,0.4972
3641,116.37,0.3885
3642,103.6,0.2825
3643,2.23,0.3409
3644,5.0,0.3958
3645,208.36,0.4974
3646,183.93,0.6084
3647,228.76,0.609
3648,138.81,0.4442
3649,5.8,0.4105
3650,5.5,0.335
3651,142.38,0.3539
3652,135.74,0.3631
3653,162.15,0.4598
3654,17.14,0.4801
3655,124.54,0.3715
3656,167.36,0.2444
3657,2.0,0.3129
3658,5.76,0.3655
3659,101.44,0.331
3660,189.28,0.4742
3661,124.87,0.474
3662,178.27,0.4887
3663,5.51,0.5042
3664,119.54,0.5205
3665,208.41,0.5038
3666,144.94,0.6972
3667,157.7,0.769
3668,243.6,0.7688
3669,208.04,0.6535
3670,208.12,0.5305
3671,3.02,0.3378
3672,6.2,0.1733
3673,6.3,0.1032
3674,5.5,0.2079
3675,121.82,0.2757
3676,131.94,0.2754
3677,89.74,0.3672
3678,5.95,0.366
3679,118.52,0.3957
3680,120.33,0.4598
3681,168.43,0.585
3682,168.73,0.4935
3683,160.11,0.4921
3684,5.84,0.4652
3685,118.55,0.4671
3686,135.36,0.4782
3687,171.09,0.6427
3688,173.74,0.739
3689,208.35,0.8073
3690,237.14,0.7793
3691,219.54,0.7357
3692,136.53,0.5708
3693,120.06,0.3826
3694,5.32,0.3034
3695,5.5,0.3062
3696,121.94,0.2135
3697,139.98,0.3008
3698,5.97,0.3957
3699,112.8,0.395
3700,122.36,0.4026
3701,121.1,0.4975
3702,149.27,0.5177
3703,122.87,0.5261
3704,137.68,0.602
3705,132.71,0.6166
3706,214.52,0.6501
3707,167.21,0.6503
3708,164.16,0.6525
3709,137.9,0.6006
3710,135.37,0.5708
3711,150.65,0.5354
3712,130.55,0.4278
3713,120.54,0.3661
3714,5.5,0.3764
3715,59.39,0.3824
3716,163.27,0.2896
3717,137.95,0.2899
3718,6.33,0.3378
3719,5.83,0.314
3720,118.36,0.3029
3721,133.97,0.4423
3722,124.32,0.6258
3723,177.87,0.7176
3724,231.76,0.7444
3725,231.45,0.7831
3726,166.92,0.7876
3727,171.96,0.7407
3728,183.48,0.6412
3729,173.98,0.6002
3730,108.94,0.5675
3731,116.44,0.5207
3732,131.74,0.4774
3733,125.82,0.3936
3734,120.74,0.3957
3735,5.71,0.384
3736,118.97,0.2966
3737,117.35,0.203
3738,18.21,0.2134
3739,5.54,0.2221
3740,18.48,0.2037
3741,129.68,0.3838
3742,94.69,0.4757
3743,240.01,0.4657
3744,118.7,0.3651
3745,6.12,0.414
3746,5.88,0.3447
3747,154.86,0.2628
3748,154.71,0.262
3749,17.77,0.2615
3750,5.19,0.2143
3751,5.32,0.2002
3752,96.73,0.2736
3753,137.29,0.2744
3754,108.17,0.3624
3755,6.18,0.3769
3756,113.67,0.3571
3757,114.56,0.2741
3758,112.91,0.3719
3759,6.02,0.3844
3760,126.52,0.4097
3761,129.08,0.407
3762,145.76,0.5064
3763,109.5,0.5091
3764,128.44,0.5158
3765,129.9,0.4023
3766,137.35,0.4523
3767,6.0,0.5445
3768,171.01,0.6435
3769,241.98,0.6433
3770,251.78,0.7748
3771,137.08,0.7738
3772,167.95,0.7136
3773,169.79,0.514
3774,167.88,0.4076
3775,6.02,0.3826
3776,6.09,0.3649
3777,137.18,0.3302
3778,147.94,0.3294
3779,125.13,0.4249
3780,5.08,0.4189
3781,123.61,0.4027
3782,129.87,0.3949
3783,127.97,0.4932
3784,115.49,0.3973
3785,126.12,0.3844
3786,5.49,0.4021
3787,114.09,0.3607
3788,149.66,0.4148
3789,64.59,0.5732
3790,192.71,0.4849
3791,200.48,0.3683
3792,5.38,0.3202
3793,6.14,0.1685
3794,5.33,0.0106
3795,6.0,0.102
3796,6.0,0.205
3797,117.96,0.2178
3798,132.89,0.2169
3799,21.2,0.3209
3800,4.8,0.3198
3801,134.05,0.3058
3802,116.64,0.3826
3803,115.6,0.491
3804,115.84,0.3869
3805,138.28,0.2969
3806,5.81,0.2077
3807,5.83,0.119
3808,5.79,0.1981
3809,6.69,0.2842
3810,235.64,0.2839
3811,111.83,0.3748
3812,5.44,0.4688
3813,117.74,0.387
3814,122.37,0.3013
3815,134.93,0.314
3816,6.28,0.3198
3817,21.12,0.358
3818,124.87,0.2535
3819,169.38,0.2532
3820,6.3,0.3534
3821,5.86,0.37
3822,144.48,0.3963
3823,145.41,0.4909
3824,201.7,0.4972
3825,122.73,0.3845
3826,13.67,0.3685
3827,5.7,0.3661
3828,125.67,0.4103
3829,198.82,0.5051
3830,177.14,0.5848
3831,130.38,0.4876
3832,103.82,0.4382
3833,6.04,0.41
3834,138.03,0.4446
3835,142.32,0.3652
3836,173.07,0.4467
3837,5.98,0.4336
3838,106.4,0.3229
3839,121.96,0.1868
3840,6.02,0.3313
3841,5.5,0.3926
3842,183.87,0.4311
3843,181.9,0.5323
3844,169.36,0.689
3845,130.6,0.6717
3846,198.36,0.7016
3847,162.6,0.6669
3848,218.78,0.6679
3849,126.55,0.6279
3850,131.91,0.6366
3851,149.03,0.5742
3852,173.4,0.5767
3853,141.92,0.4741
3854,129.64,0.3584
3855,5.63,0.2225
3856,6.56,0.1957
3857,6.02,0.1847
3858,108.92,0.2884
3859,116.08,0.2886
3860,133.38,0.3502
3861,6.74,0.3533
3862,81.89,0.3502
3863,112.74,0.332
3864,112.23,0.425
3865,111.04,0.5401
3866,121.16,0.6044
3867,223.6,0.7139
3868,191.99,0.77
3869,246.97,0.8075
3870,180.11,0.7719
3871,167.4,0.7084
3872,179.79,0.6073
3873,113.74,0.6269
3874,122.5,0.6169
3875,204.3,0.5176
3876,155.01,0.4302
3877,57.62,0.421
3878,6.06,0.3489
3879,111.15,0.3296
3880,115.58,0.4
3881,131.18,0.5198
3882,144.3,0.6198
3883,153.62,0.635
3884,234.23,0.6205
3885,134.4,0.5076
3886,113.29,0.5833
3887,5.32,0.5737
3888,246.71,0.6247
3889,222.5,0.7239
3890,197.22,0.9099
3891,235.35,0.8689
3892,234.32,0.8505
3893,196.26,0.8011
3894,199.87,0.7194
3895,136.41,0.5336
3896,134.72,0.3795
3897,5.54,0.3097
3898,6.54,0.2953
3899,113.93,0.2396
3900,118.68,0.2399
3901,66.14,0.3244
3902,5.94,0.3261
3903,110.57,0.3485
3904,115.98,0.3877
3905,146.29,0.4935
3906,114.35,0.488
3907,136.22,0.5065
3908,103.83,0.5189
3909,138.81,0.5624
3910,161.52,0.5771
3911,167.84,0.6401
3912,154.32,0.6941
3913,181.43,0.6805
3914,205.25,0.6675
3915,144.86,0.6602
3916,151.76,0.5172
3917,145.34,0.3555
3918,5.47,0.3391
3919,6.14,0.3079
3920,124.58,0.1946
3921,113.44,0.1949
3922,5.81,0.2905
3923,5.89,0.2817
3924,123.84,0.2826
3925,113.67,0.3893
3926,114.6,0.5467
3927,137.18,0.6495
3928,199.7,0.6665
3929,250.38,0.653
3930,134.61,0.6473
3931,98.0,0.5867
3932,130.14,0.5247
3933,125.01,0.5666
3934,174.04,0.6703
3935,186.23,0.6652
3936,225.74,0.5722
3937,123.88,0.5082
3938,10.48,0.4715
3939,95.27,0.382
3940,140.97,0.2862
3941,115.62,0.2824
3942,5.88,0.3178
3943,5.85,0.3141
3944,138.76,0.3615
3945,136.44,0.4636
3946,173.94,0.4634
3947,131.69,0.3553
3948,5.58,0.3519
3949,5.58,0.2989
3950,132.34,0.3012
3951,108.69,0.4054
3952,134.44,0.4844
3953,133.95,0.4873
3954,102.81,0.5056
3955,135.86,0.5666
3956,131.23,0.6225
3957,209.62,0.5435
3958,202.74,0.5286
3959,5.5,0.5157
3960,117.58,0.4445
3961,115.32,0.2842
3962,121.98,0.2954
3963,5.32,0.3025
3964,19.28,0.3487
3965,126.34,0.3438
3966,172.22,0.4337
3967,115.92,0.5751
3968,116.0,0.65
3969,193.39,0.6185
3970,218.56,0.6268
3971,133.44,0.6354
3972,126.12,0.6191
3973,126.69,0.5854
3974,173.28,0.6204
3975,177.11,0.522
3976,176.44,0.4231
3977,5.0,0.2865
3978,5.0,0.1492
3979,5.0,0.099
3980,8.13,0.1905
3981,114.54,0.1909
3982,117.68,0.2808
3983,5.5,0.3803
3984,115.68,0.4819
3985,130.62,0.5165
3986,239.7,0.6449
3987,160.2,0.7087
3988,163.66,0.6974
3989,194.22,0.6121
3990,116.64,0.6661
3991,134.79,0.7327
