Frame,Raw_Intensity,Processed_Intensity
98,9.37,0.1228
99,42.42,0.1096
100,9.14,0.0487
101,9.05,0.0445
102,4.79,0.0126
103,4.16,0.0077
104,2.93,0.0036
105,2.96,0.0031
106,4.0,0.0034
107,4.12,0.005
108,4.55,0.0068
109,4.95,0.0091
110,5.2,0.0097
111,6.79,0.0107
112,4.92,0.0098
113,5.85,0.0086
114,3.81,0.0061
115,3.69,0.0059
116,3.69,0.0047
117,4.72,0.0054
118,4.34,0.0061
119,4.68,0.0066
120,4.54,0.0057
121,4.3,0.0059
122,3.64,0.005
123,4.57,0.0053
124,3.49,0.0058
125,4.98,0.0069
126,4.94,0.0078
127,4.94,0.0102
128,5.71,0.0114
129,6.43,0.0144
130,6.52,0.0177
131,8.68,0.0201
132,8.96,0.021
133,8.76,0.02
134,7.57,0.0174
135,5.25,0.0142
136,5.4,0.0122
137,5.08,0.0101
138,6.25,0.0113
139,4.94,0.0111
140,6.75,0.0112
141,5.08,0.0107
142,5.27,0.0126
143,5.61,0.0124
144,7.31,0.0157
145,6.5,0.017
146,9.2,0.0168
147,6.86,0.014
148,5.4,0.0129
149,3.83,0.0094
150,5.15,0.0087
151,4.84,0.0092
152,5.9,0.0109
153,6.07,0.0099
154,6.0,0.0106
155,3.82,0.0105
156,5.7,0.0104
157,5.83,0.0095
158,5.91,0.0115
159,4.92,0.0107
160,6.32,0.0102
161,4.63,0.0093
162,5.25,0.0088
163,4.75,0.0071
164,4.4,0.0066
165,4.2,0.0062
166,4.03,0.0066
167,4.65,0.0063
168,5.25,0.0071
169,4.03,0.0079
170,5.25,0.0084
171,5.01,0.0078
172,5.29,0.0076
173,4.5,0.0064
174,3.8,0.0054
175,3.73,0.0041
176,3.82,0.0033
177,3.61,0.0032
178,3.47,0.0032
179,3.79,0.0054
180,3.62,0.0074
181,6.6,0.0097
182,6.1,0.0114
183,6.25,0.0124
184,5.99,0.0125
185,4.78,0.0126
186,6.74,0.0106
187,6.25,0.0099
188,3.73,0.0101
189,5.19,0.0098
190,5.03,0.009
191,6.36,0.0122
192,5.26,0.0127
193,7.68,0.0131
194,5.76,0.0115
195,5.56,0.0114
196,4.42,0.0088
197,5.1,0.0076
198,4.46,0.0099
199,4.24,0.0114
200,8.4,0.0119
201,6.29,0.0142
202,5.77,0.016
203,7.31,0.0173
204,6.48,0.0196
205,10.05,0.0184
206,9.05,0.0151
207,4.34,0.0141
208,3.2,0.0105
209,5.2,0.0075
210,5.61,0.007
211,5.3,0.0076
212,3.75,0.0081
213,3.97,0.0088
214,5.78,0.0097
215,6.52,0.0135
216,6.36,0.0155
217,8.48,0.0172
218,6.5,0.0175
219,7.8,0.0162
220,6.9,0.0134
221,4.75,0.0132
222,5.0,0.0119
223,6.25,0.0112
224,6.25,0.0137
225,5.99,0.0147
226,7.88,0.0139
227,6.23,0.0123
228,5.28,0.0116
229,4.2,0.0096
230,5.16,0.0093
231,5.4,0.0091
232,5.82,0.0098
233,5.04,0.0093
234,5.08,0.0092
235,4.56,0.0088
236,5.33,0.0085
237,5.33,0.0083
238,4.66,0.0079
239,4.8,0.0082
240,4.06,0.0084
241,5.65,0.0093
242,5.68,0.0102
243,5.7,0.0121
244,6.0,0.0124
245,6.35,0.0111
246,6.05,0.0096
247,4.0,0.007
248,3.93,0.0049
249,2.79,0.0034
250,3.68,0.0041
251,4.24,0.0041
252,4.83,0.0068
253,3.98,0.0081
254,6.08,0.0088
255,5.25,0.0098
256,5.15,0.0111
257,6.11,0.0115
258,5.55,0.012
259,6.6,0.0109
260,5.9,0.009
261,3.8,0.0079
262,3.75,0.006
263,4.1,0.0053
264,4.32,0.0063
265,4.99,0.0071
266,5.01,0.0072
267,4.78,0.0066
268,4.16,0.0058
269,3.66,0.0054
270,3.92,0.0052
271,4.53,0.0053
272,4.56,0.0069
273,4.3,0.0086
274,5.59,0.0102
275,6.06,0.0131
276,6.52,0.0147
277,8.2,0.015
278,6.3,0.0148
279,5.92,0.0133
280,5.78,0.0104
281,4.72,0.0087
282,4.6,0.0077
283,4.11,0.0074
284,4.76,0.0086
285,5.34,0.0099
286,6.23,0.0104
287,6.2,0.013
288,4.75,0.0156
289,7.99,0.018
290,8.6,0.02
291,9.12,0.0234
292,8.76,0.0196
293,8.86,0.0161
294,3.37,0.0123
295,4.25,0.0107
296,4.39,0.0082
297,6.79,0.0104
298,5.72,0.0108
299,6.1,0.01
300,4.74,0.0078
301,3.46,0.006
302,4.05,0.0052
303,3.47,0.0055
304,5.09,0.0069
305,5.18,0.0072
306,5.16,0.0079
307,4.37,0.0072
308,4.39,0.0067
309,4.16,0.0066
310,4.66,0.0076
311,4.96,0.0074
312,5.59,0.0085
313,4.18,0.0095
314,5.6,0.0115
315,5.86,0.0119
316,7.36,0.0143
317,6.1,0.0141
318,7.19,0.0151
319,5.33,0.012
320,7.11,0.0102
321,3.59,0.0075
322,3.81,0.0063
323,3.81,0.0029
324,3.85,0.0039
325,2.96,0.005
326,4.79,0.0054
327,5.16,0.0054
328,4.34,0.0077
329,3.78,0.0089
330,5.92,0.0098
331,6.25,0.0096
332,6.25,0.0097
333,4.11,0.0079
334,3.92,0.0081
335,3.67,0.008
336,6.47,0.0097
337,6.14,0.0103
338,6.2,0.011
339,4.62,0.0095
340,4.55,0.0085
341,4.64,0.0092
342,4.96,0.0096
343,7.0,0.0114
344,5.1,0.0133
345,6.83,0.0127
346,7.0,0.0111
347,4.14,0.0122
348,5.06,0.0141
349,6.48,0.0157
350,9.15,0.0197
351,9.06,0.0217
352,9.14,0.0199
353,7.44,0.0164
354,4.26,0.0127
355,4.8,0.0094
356,4.49,0.0076
357,5.03,0.0094
358,5.22,0.0101
359,6.48,0.0116
360,5.7,0.0121
361,6.3,0.0152
362,5.67,0.0153
363,9.07,0.0181
364,6.6,0.0195
365,9.18,0.0188
366,8.05,0.0147
367,4.8,0.0134
368,4.01,0.01
369,5.01,0.0075
370,4.94,0.009
371,4.92,0.0107
372,6.7,0.0101
373,6.02,0.0091
374,4.34,0.0079
375,3.7,0.005
376,3.44,0.003
377,3.15,0.0029
378,3.52,0.0032
379,4.15,0.0039
380,4.07,0.0037
381,4.36,0.0049
382,2.9,0.005
383,4.94,0.0058
384,4.36,0.0058
385,5.06,0.0067
386,4.34,0.0065
387,4.06,0.0079
388,4.63,0.0073
389,6.04,0.0071
390,4.4,0.0071
391,4.11,0.0067
392,4.0,0.0054
393,4.2,0.0051
394,4.43,0.0054
395,3.92,0.0059
396,4.55,0.0055
397,4.55,0.0048
398,3.72,0.0065
399,3.62,0.0066
400,6.0,0.0068
401,4.72,0.0077
402,4.73,0.0096
403,4.81,0.009
404,6.0,0.0096
405,5.27,0.0091
406,5.43,0.0097
407,4.11,0.0092
408,5.59,0.0098
409,5.36,0.0103
410,6.06,0.0121
411,5.99,0.0118
412,6.34,0.0111
413,5.28,0.0094
414,4.49,0.0091
415,3.98,0.0085
416,5.59,0.008
417,5.59,0.0096
418,4.71,0.0109
419,6.4,0.0118
420,5.63,0.0137
421,6.69,0.0164
422,8.0,0.0187
423,7.96,0.0219
424,9.25,0.0203
425,9.65,0.0157
426,4.65,0.0132
427,2.38,0.0102
428,4.78,0.0067
429,5.57,0.0075
430,5.38,0.0091
431,5.56,0.0095
432,4.39,0.0087
433,5.28,0.0099
434,4.54,0.0117
435,6.88,0.0137
436,7.85,0.0145
437,6.79,0.0158
438,6.36,0.0137
439,6.07,0.01
440,4.36,0.0078
441,3.21,0.0072
442,4.08,0.0071
443,5.58,0.0084
444,5.94,0.0094
445,6.05,0.0092
446,4.38,0.0078
447,3.84,0.0072
448,3.82,0.0058
449,5.17,0.0041
450,4.36,0.003
451,2.24,0.002
452,2.56,0.0008
453,2.59,0.0006
454,3.6,0.0021
455,4.1,0.0043
456,4.17,0.0059
457,5.25,0.0064
458,4.62,0.0071
459,4.22,0.0077
460,4.92,0.0075
461,4.94,0.0071
462,4.96,0.008
463,4.18,0.0077
464,5.32,0.0076
465,4.55,0.0072
466,4.86,0.0071
467,4.41,0.0069
468,4.1,0.0066
469,4.99,0.0074
470,4.16,0.0074
471,5.88,0.0091
472,4.47,0.01
473,6.13,0.0114
474,6.1,0.0115
475,5.9,0.0135
476,6.03,0.014
477,6.95,0.0136
478,6.79,0.0117
479,5.58,0.0107
480,3.48,0.0091
481,4.84,0.0082
482,5.01,0.0088
483,5.68,0.0115
484,6.34,0.0129
485,6.75,0.0141
486,6.63,0.0147
487,6.53,0.0145
488,6.42,0.0143
489,6.06,0.0138
490,6.48,0.0147
491,6.07,0.0145
492,7.62,0.0148
493,6.18,0.0145
494,6.36,0.0154
495,6.12,0.0145
496,7.17,0.015
497,6.54,0.0152
498,6.75,0.0153
499,6.68,0.0148
500,6.26,0.0152
501,6.52,0.0148
502,7.09,0.0147
503,6.14,0.0149
504,6.67,0.0149
505,6.42,0.0142
506,6.5,0.0145
507,6.29,0.0145
508,6.45,0.0146
509,6.76,0.0137
510,6.52,0.0138
511,5.34,0.0135
512,6.43,0.0133
513,6.04,0.0127
514,6.53,0.0134
515,5.83,0.0131
516,6.2,0.0139
517,6.01,0.0133
518,7.06,0.0137
519,5.74,0.0136
520,6.37,0.013
521,6.08,0.012
522,5.22,0.0125
523,5.89,0.0127
524,6.34,0.0123
525,6.55,0.0122
526,5.7,0.0116
527,5.04,0.0112
528,5.18,0.0108
529,5.82,0.0115
530,6.0,0.0121
531,6.6,0.0131
532,5.77,0.0122
533,6.46,0.0129
534,4.69,0.0122
535,6.88,0.0129
536,5.66,0.0123
537,6.64,0.0136
538,5.75,0.0125
539,6.38,0.0126
540,5.52,0.0111
541,5.74,0.0118
542,4.79,0.0104
543,6.6,0.0106
544,4.66,0.0106
545,5.78,0.0114
546,5.66,0.0109
547,5.77,0.0116
548,6.09,0.0114
549,5.44,0.0107
550,5.51,0.0105
551,4.91,0.01
552,5.41,0.0103
553,5.46,0.0103
554,5.9,0.0109
555,5.44,0.0117
556,5.66,0.0118
557,6.49,0.0124
558,5.6,0.0126
559,6.62,0.0136
560,5.62,0.0125
561,6.99,0.0135
562,5.1,0.013
563,6.76,0.0138
564,6.07,0.0126
565,6.58,0.0131
566,5.5,0.0123
567,5.75,0.0129
568,5.7,0.0138
569,6.91,0.0145
570,7.64,0.0149
571,6.38,0.0149
572,6.18,0.014
573,5.7,0.0124
574,5.89,0.0123
575,5.58,0.0122
576,6.35,0.0125
577,6.01,0.0113
578,6.0,0.0123
579,4.4,0.0119
580,6.82,0.0125
581,5.95,0.0128
582,6.71,0.0145
583,6.4,0.0139
584,6.44,0.0146
585,6.17,0.0137
586,6.82,0.0124
587,5.6,0.0118
588,4.71,0.0122
589,5.66,0.0123
590,6.71,0.0118
591,6.98,0.0124
592,4.91,0.0121
593,5.46,0.012
594,5.4,0.0113
595,6.51,0.0117
596,6.08,0.0127
597,5.48,0.0127
598,6.69,0.0126
599,5.39,0.0123
600,6.36,0.0134
601,5.77,0.0128
602,6.82,0.0141
603,5.96,0.0133
604,6.92,0.0135
605,5.4,0.0114
606,5.99,0.0118
607,4.21,0.0111
608,6.49,0.0118
609,6.11,0.0113
610,6.24,0.0124
611,5.32,0.0123
612,5.65,0.0135
613,6.33,0.0148
614,7.6,0.0158
615,7.8,0.0164
616,6.6,0.016
617,6.33,0.0164
618,5.92,0.0153
619,8.06,0.016
620,6.45,0.0155
621,7.44,0.0163
622,5.7,0.0149
623,6.94,0.0171
624,6.38,0.0175
625,9.11,0.0203
626,7.92,0.0216
627,9.15,0.0243
628,8.55,0.0243
629,9.8,0.0252
630,9.1,0.0243
631,9.1,0.0218
632,7.95,0.0181
633,5.44,0.0139
634,5.2,0.0089
635,3.88,0.0045
636,2.9,0.0021
637,2.5,0.0026
638,2.56,0.0047
639,5.8,0.0075
640,6.4,0.0119
641,6.45,0.0174
642,7.96,0.0205
643,9.35,0.0181
644,9.7,0.0149
645,3.34,0.0118
646,2.47,0.008
647,4.14,0.0045
648,4.7,0.0058
649,5.35,0.0079
650,4.95,0.0085
651,5.0,0.0103
652,4.94,0.0109
653,6.96,0.0131
654,6.0,0.0142
655,7.71,0.0161
656,6.38,0.0176
657,7.25,0.0167
658,8.9,0.0155
659,4.9,0.0143
660,6.2,0.0128
661,4.89,0.0093
662,5.38,0.0102
663,4.55,0.0094
664,6.02,0.0102
665,5.18,0.01
666,5.89,0.011
667,5.17,0.0108
668,5.78,0.0114
669,5.78,0.0103
670,5.96,0.0089
671,4.49,0.0076
672,3.4,0.0072
673,4.16,0.0061
674,5.25,0.0061
675,4.65,0.0066
676,4.56,0.0059
677,3.93,0.0049
678,3.34,0.0043
679,4.0,0.0049
680,3.94,0.005
681,5.2,0.0064
682,4.06,0.0065
683,5.13,0.006
684,4.07,0.0049
685,3.41,0.0054
686,3.74,0.0065
687,4.78,0.0075
688,6.44,0.0098
689,5.26,0.011
690,6.35,0.0104
691,5.19,0.0085
692,4.03,0.0087
693,4.08,0.0073
694,5.57,0.0069
695,4.54,0.0073
696,4.68,0.008
697,4.61,0.0083
698,4.87,0.0085
699,5.96,0.0096
700,4.84,0.0107
701,5.96,0.0125
702,6.03,0.0133
703,7.06,0.0139
704,6.97,0.0125
705,5.56,0.0116
706,4.33,0.0084
707,4.88,0.0069
708,3.04,0.0061
709,5.1,0.0067
710,4.62,0.0066
711,5.0,0.0093
712,4.83,0.0107
713,6.41,0.0141
714,6.84,0.0152
715,8.75,0.0184
716,6.46,0.02
717,8.76,0.018
718,8.39,0.0145
719,4.4,0.0118
720,4.4,0.0087
721,3.07,0.0053
722,4.93,0.0067
723,4.1,0.0069
724,6.25,0.0093
725,4.57,0.01
726,6.05,0.0125
727,5.8,0.0117
728,7.21,0.0113
729,5.32,0.0087
730,4.08,0.0077
731,2.71,0.0056
732,4.63,0.0051
733,4.64,0.0057
734,4.62,0.007
735,4.92,0.0071
736,4.25,0.0065
737,4.78,0.0063
738,3.9,0.0056
739,4.36,0.0053
740,4.08,0.0051
741,3.84,0.0051
742,4.52,0.0049
743,3.97,0.0032
744,4.08,0.0035
745,1.97,0.0025
746,4.16,0.0026
747,3.26,0.0027
748,4.18,0.0044
749,4.18,0.0043
750,4.08,0.005
751,3.97,0.0049
752,4.16,0.0049
753,4.05,0.0049
754,4.22,0.005
755,4.1,0.005
756,4.08,0.0055
757,4.08,0.0065
758,4.75,0.0083
759,5.46,0.0089
760,6.36,0.0104
761,4.78,0.0127
762,5.96,0.0132
763,7.6,0.0146
764,6.1,0.0162
765,8.0,0.0164
766,6.83,0.015
767,6.16,0.0154
768,5.94,0.0143
769,6.59,0.0149
770,6.58,0.0163
771,7.6,0.0179
772,7.83,0.0198
773,7.96,0.0211
774,9.01,0.0224
775,8.12,0.0226
776,9.25,0.0183
777,8.1,0.0131
778,2.58,0.0103
779,2.53,0.0063
780,4.69,0.0046
781,4.26,0.0075
782,6.0,0.01
783,6.25,0.0112
784,5.62,0.0126
785,6.12,0.0133
786,6.04,0.0145
787,6.82,0.0172
788,7.82,0.0186
789,8.86,0.0199
790,7.93,0.0177
791,7.66,0.0161
792,4.09,0.0126
793,5.81,0.0094
794,4.49,0.0072
795,4.03,0.0088
796,4.87,0.0086
797,6.05,0.01
798,5.61,0.0115
799,6.25,0.0114
800,5.88,0.0104
801,4.75,0.0097
802,4.75,0.01
803,4.76,0.0091
804,6.68,0.0087
805,4.79,0.0082
806,4.24,0.0076
807,4.08,0.0065
808,4.08,0.0064
809,5.25,0.0072
810,4.65,0.0081
811,5.21,0.0069
812,5.25,0.0064
813,2.56,0.0061
814,4.65,0.006
815,4.27,0.0058
816,5.15,0.0072
817,4.95,0.0067
818,4.3,0.0055
819,4.0,0.0056
820,2.86,0.0037
821,5.28,0.0031
822,2.52,0.0027
823,3.52,0.0034
824,3.52,0.0021
825,3.79,0.0029
826,3.67,0.003
827,3.52,0.0031
828,3.58,0.0029
829,3.72,0.0048
830,3.51,0.0071
831,6.02,0.0107
832,6.37,0.0138
833,8.05,0.0165
834,7.59,0.0174
835,6.79,0.0175
836,7.2,0.0169
837,6.52,0.0167
838,7.28,0.0186
839,7.27,0.0173
840,9.16,0.0187
841,5.66,0.0178
842,8.17,0.0192
843,6.25,0.0192
844,8.97,0.022
845,9.1,0.0227
846,9.17,0.0262
847,8.99,0.0268
848,10.65,0.0275
849,9.73,0.0273
850,9.96,0.0219
851,8.9,0.0152
852,2.32,0.0119
853,2.31,0.0088
854,5.64,0.0064
855,6.07,0.0102
856,6.04,0.0124
857,7.0,0.0129
858,4.96,0.0132
859,6.36,0.0137
860,6.4,0.016
861,6.64,0.0196
862,9.91,0.0194
863,9.36,0.0185
864,6.17,0.0183
865,5.22,0.0141
866,6.42,0.0111
867,4.67,0.0093
868,5.68,0.0087
869,3.95,0.0066
870,4.5,0.0065
871,3.8,0.0054
872,4.5,0.0058
873,4.38,0.0055
874,4.36,0.0056
875,4.21,0.0051
876,3.85,0.0049
877,3.93,0.0055
878,4.08,0.0054
879,5.2,0.0059
880,4.0,0.0064
881,4.55,0.0074
882,4.55,0.008
883,5.31,0.0093
884,5.91,0.0103
885,5.64,0.011
886,5.78,0.0108
887,5.45,0.0099
888,4.95,0.0095
889,4.9,0.0082
890,5.04,0.0074
891,4.2,0.0067
892,4.5,0.0062
893,4.08,0.0048
894,4.24,0.0041
895,3.3,0.004
896,3.41,0.004
897,4.34,0.0039
898,4.08,0.0056
899,4.07,0.0056
900,5.39,0.0051
901,3.4,0.0048
902,3.78,0.0043
903,3.69,0.0038
904,3.48,0.0048
905,4.71,0.007
906,4.62,0.0097
907,6.56,0.0122
908,7.06,0.0123
909,6.54,0.0128
910,4.85,0.0117
911,5.25,0.011
912,5.25,0.0107
913,6.1,0.0119
914,6.25,0.0126
915,6.25,0.0135
916,6.2,0.014
917,6.28,0.0135
918,6.74,0.0136
919,5.68,0.0137
920,6.37,0.0146
921,6.26,0.0163
922,7.42,0.016
923,8.92,0.0149
924,5.25,0.014
925,5.01,0.0124
926,5.2,0.0095
927,5.44,0.009
928,5.23,0.01
929,4.71,0.0106
930,6.25,0.0113
931,5.96,0.0129
932,6.28,0.0172
933,7.15,0.0187
934,10.09,0.022
935,8.04,0.0239
936,10.15,0.0211
937,8.6,0.0172
938,3.67,0.015
939,5.22,0.0109
940,5.3,0.0076
941,5.12,0.01
942,4.46,0.0106
943,6.74,0.012
944,5.9,0.0122
945,7.0,0.0139
946,5.38,0.0138
947,6.56,0.0125
948,6.71,0.0123
949,4.28,0.0129
950,6.71,0.0125
951,6.1,0.0112
952,6.04,0.0125
953,5.12,0.0114
954,5.97,0.0112
955,5.34,0.0112
956,5.79,0.0119
957,6.05,0.0112
958,6.05,0.0114
959,5.01,0.0113
960,5.64,0.0106
961,5.66,0.0099
962,5.2,0.0087
963,5.21,0.0062
964,3.49,0.0038
965,2.58,0.0016
966,2.58,0.0
967,2.5,0.0001
968,3.24,0.001
969,3.63,0.0017
970,3.67,0.0025
971,3.46,0.0028
972,3.45,0.0031
973,3.6,0.1954
974,4.01,0.3863
975,242.14,0.5789
976,240.1,0.7723
977,242.3,0.8725
978,243.44,0.6811
979,128.18,0.6703
980,4.9,0.6588
981,226.71,0.6422
982,227.98,0.5428
983,222.84,0.5422
984,4.99,0.3633
985,4.06,0.1833
986,4.91,0.0087
987,4.91,0.0092
988,6.25,0.0108
989,5.66,0.1141
990,6.0,0.2936
991,133.04,0.2957
992,227.47,0.2978
993,8.83,0.4549
994,8.25,0.5469
995,200.8,0.5347
996,247.19,0.5298
997,212.29,0.6324
998,2.78,0.5833
999,135.42,0.4919
1000,139.88,0.4298
1001,133.97,0.5423
1002,135.2,0.5399
1003,142.29,0.6208
1004,132.49,0.7093
1005,240.15,0.7948
1006,243.65,0.8672
1007,241.28,0.9472
1008,232.04,0.9396
1009,231.69,0.8934
1010,230.72,0.8634
1011,186.36,0.7918
1012,204.12,0.6088
1013,143.26,0.4263
1014,4.78,0.3795
1015,4.41,0.3491
1016,128.33,0.2386
1017,166.46,0.2397
1018,6.21,0.4322
1019,6.2,0.5243
1020,243.04,0.5832
1021,242.6,0.6993
1022,239.46,0.8238
1023,150.08,0.6313
1024,160.61,0.4413
1025,4.42,0.254
1026,7.0,0.1395
1027,7.2,0.0168
1028,8.16,0.0192
1029,8.39,0.02
1030,7.42,0.2148
1031,7.96,0.4005
1032,248.75,0.5854
1033,238.42,0.5868
1034,237.71,0.6869
1035,9.08,0.6882
1036,132.1,0.5007
1037,250.38,0.3117
1038,5.88,0.5013
1039,3.46,0.5929
1040,244.14,0.5885
1041,245.66,0.7738
1042,244.91,0.7746
1043,235.65,0.5818
1044,4.46,0.4939
1045,5.06,0.412
1046,136.67,0.4025
1047,143.32,0.5832
1048,223.9,0.7613
1049,228.57,0.8493
1050,225.8,0.924
1051,245.86,0.9446
1052,235.92,0.9114
1053,249.46,0.7358
1054,187.41,0.7104
1055,8.02,0.6814
1056,214.33,0.6306
1057,200.03,0.4831
1058,186.45,0.5829
1059,4.52,0.574
1060,131.78,0.5724
1061,203.29,0.5823
1062,198.1,0.689
1063,198.7,0.5869
1064,136.74,0.4283
1065,5.22,0.471
1066,6.7,0.5133
1067,251.0,0.6056
1068,251.17,0.8039
1069,251.15,0.8019
1070,251.06,0.6053
1071,4.26,0.5688
1072,7.21,0.5423
1073,205.89,0.4702
1074,218.3,0.4718
1075,161.69,0.6332
1076,6.3,0.6561
1077,207.27,0.6628
1078,234.27,0.6364
1079,226.58,0.8334
1080,129.04,0.8479
1081,250.59,0.8246
1082,225.16,0.8248
1083,205.42,0.8231
1084,226.82,0.7366
1085,126.95,0.7533
1086,143.37,0.7904
1087,245.86,0.6129
1088,251.36,0.5141
1089,6.79,0.4022
1090,4.45,0.2087
1091,4.55,0.1119
1092,6.0,0.2615
1093,131.32,0.2613
1094,192.36,0.262
1095,4.12,0.3932
1096,5.42,0.4487
1097,168.7,0.4309
1098,200.07,0.4332
1099,170.3,0.5381
1100,7.0,0.5139
1101,135.48,0.462
1102,138.72,0.4923
1103,135.65,0.6362
1104,207.97,0.5342
1105,185.34,0.5959
1106,9.11,0.6772
1107,215.16,0.7125
1108,236.49,0.766
1109,251.64,0.9576
1110,251.78,0.9508
1111,246.62,0.9376
1112,206.72,0.7367
1113,220.09,0.5376
1114,2.54,0.342
1115,4.93,0.1798
1116,4.15,0.1301
1117,5.66,0.233
1118,158.44,0.2603
1119,130.12,0.2622
1120,38.8,0.3758
1121,6.41,0.4199
1122,146.52,0.501
1123,213.12,0.582
1124,230.67,0.5834
1125,139.26,0.4709
1126,8.2,0.4778
1127,6.98,0.4915
1128,221.74,0.5767
1129,247.58,0.7643
1130,244.89,0.9542
1131,240.87,0.9698
1132,242.34,0.9651
1133,241.11,0.962
1134,241.72,0.896
1135,241.06,0.8868
1136,159.13,0.8776
1137,230.82,0.8596
1138,229.77,0.6695
1139,219.42,0.5463
1140,5.35,0.5279
1141,6.4,0.5442
1142,207.97,0.4532
1143,249.93,0.6138
1144,106.65,0.7893
1145,204.46,0.8235
1146,223.96,0.7298
1147,250.37,0.7981
1148,133.77,0.8321
1149,191.38,0.847
1150,246.66,0.7521
1151,242.36,0.6509
1152,132.72,0.5222
1153,8.25,0.5172
1154,31.85,0.5061
1155,240.52,0.4044
1156,228.5,0.4968
1157,6.7,0.6716
1158,122.8,0.6778
1159,248.58,0.4964
1160,248.24,0.4959
1161,3.59,0.4011
1162,6.08,0.3124
1163,5.25,0.2749
1164,138.51,0.4526
1165,201.77,0.4514
1166,223.99,0.4509
1167,4.59,0.3425
1168,4.63,0.1843
1169,4.1,0.0073
1170,5.54,0.0076
1171,4.6,0.0089
1172,4.94,0.0105
1173,6.19,0.0119
1174,6.15,0.014
1175,7.25,0.0153
1176,7.25,0.016
1177,6.53,0.1321
1178,7.01,0.2461
1179,150.12,0.245
1180,148.57,0.351
1181,5.88,0.4607
1182,137.99,0.5324
1183,143.0,0.6046
1184,239.06,0.7642
1185,238.09,0.8373
1186,203.76,0.9169
1187,228.62,0.7275
1188,241.68,0.5397
1189,4.28,0.5477
1190,5.24,0.5496
1191,213.6,0.4761
1192,231.07,0.6687
1193,150.46,0.8599
1194,243.13,0.8836
1195,242.23,0.7219
1196,243.04,0.6056
1197,30.6,0.5263
1198,6.2,0.4554
1199,144.82,0.421
1200,154.4,0.4018
1201,200.4,0.5239
1202,6.75,0.5339
1203,157.62,0.535
1204,157.2,0.4986
1205,155.74,0.6629
1206,155.34,0.5407
1207,210.45,0.5185
1208,6.0,0.5667
1209,129.75,0.6177
1210,215.44,0.4515
1211,218.65,0.4506
1212,4.41,0.3492
1213,4.83,0.1779
1214,4.06,0.0064
1215,3.04,0.0055
1216,5.98,0.0042
1217,3.34,0.1132
1218,3.16,0.2646
1219,139.22,0.4219
1220,190.73,0.424
1221,201.0,0.5356
1222,6.0,0.5356
1223,141.49,0.5165
1224,139.27,0.5091
1225,166.97,0.6206
1226,191.87,0.5104
1227,144.32,0.4035
1228,4.77,0.385
1229,6.74,0.339
1230,144.1,0.403
1231,134.79,0.5948
1232,223.67,0.5942
1233,242.58,0.4836
1234,6.01,0.5731
1235,6.92,0.5757
1236,245.82,0.4907
1237,226.86,0.4888
1238,137.13,0.638
1239,3.73,0.6201
1240,191.83,0.441
1241,223.67,0.3336
1242,4.8,0.4787
1243,4.0,0.4411
1244,183.66,0.4312
1245,145.1,0.6026
1246,211.48,0.7513
1247,217.27,0.7903
1248,188.39,0.86
1249,232.07,0.6945
1250,231.44,0.648
1251,6.25,0.6917
1252,159.7,0.6898
1253,242.6,0.647
1254,229.6,0.7776
1255,178.42,0.6539
1256,168.22,0.4643
